Stat_ID;Easting_X;Norting_Y;Altitude;Longitude;Latitude;catArea;flowAcc;rel_err[%];row;column;Bl_ID;Start_Date;End_Date;State;data_avail;nxtGage;Station_Name;River;dem_mean;dem_std;dem_min;dem_max;LC-forest;LC-impervious;LC-permeable;WB_from_year;WB_to_year;Qobs[mm_a-1];Precip[mm_a-1];PET[mm_a-1];NSE-Q_v4.3_d;Qsim[mm_a-1];AET[mm_a-1]
9316089;4339350;5284650;-99;9.86;47.68;164.1;169.3;3.16;8354;3014;30;1929-11-01;1996-10-31;DE;99.82%;-999;EPPLINGS;OBERE-ARGEN;753.11;115.75;565.34;1237.20;25.86;1.10;73.05;1955;1995;1070.18;1718.93;745.21;0.58;1149.73;567.59
9316091;4330850;5280850;-99;9.74;47.64;198;217.7;9.93;8392;2929;21;1950-11-01;1993-10-31;DE;94.19%;-999;RIELASINGEN;RADOLFZELLER-AACH;711.03;129.86;502.49;1237.20;22.93;3.36;73.71;1955;1992;1147.8;1635.31;747.35;-0.26;1063.66;571.2
9316094;4293550;5291550;-99;9.248;47.7296;271.5;276;1.64;8285;2556;21;1938-11-01;2007-10-31;DE;98.54%;-999;UHLDINGEN;SEEFELDER-AACH;569.40;105.44;404.70;834.10;29.54;3.15;67.30;1955;2006;370.59;943.71;762.93;0.68;372.73;571.95
9316095;4315650;5285250;401.89;9.54;47.68;790;774.1;2.01;8348;2777;21;1919-11-01;2007-10-31;DE;98.78%;-999;GERBERTSHAUS;SCHUSSEN;578.49;73.03;408.67;758.11;26.78;6.47;66.75;1955;2006;456.01;1035.33;772.43;0.71;456.05;580.97
9316096;4325850;5312450;515.96;9.67;47.93;246;253.8;3.18;8076;2879;21;1919-11-01;1984-10-31;DE;100.00%;-999;MAGENHAUS;SCHUSSEN;595.50;32.42;520.08;724.99;25.98;5.16;68.86;1955;1983;317.77;920.08;753.79;0.68;358.41;564.25
9316097;4319650;5279350;421.07;9.6;47.63;652;652.7;0.11;8407;2817;21;1932-11-01;2007-10-31;DE;99.22%;-999;GIESSEN;ARGEN;706.53;141.99;421.25;1240.28;27.13;2.78;70.09;1955;2006;959.31;1545.47;760.2;0.63;964.15;582.46
9316099;4221850;5309650;806;8.29;47.88;223;212.4;4.75;8104;1839;12;1960-01-01;1996-12-31;DE;100.00%;-999;ROETENBACH;ROETENBACH;963.61;102.40;720.75;1467.15;64.89;3.42;31.69;1960;1996;73.92;1407.43;711.2;-73.31;854.42;551.54
9316108;4252550;5448250;-99;8.61;49.12;174.9;175.7;0.46;6718;2146;19;1927-11-01;1996-12-31;DE;93.62%;-999;BRUCHSAL;SALLBACH;226.14;46.54;120.01;380.39;30.71;11.06;58.23;1955;1996;239.16;797.5;804.15;-0.13;235.17;561
9316109;4219667.67;5359261.45;-99;8.22;48.31;126.2;126.3;0.09;7608;1817;11;1909-11-01;1995-12-31;DE;99.49%;-999;OBERWOLFACH;WOLF;640.95;155.93;267.58;968.52;80.53;1.32;18.15;1955;1995;1059.08;1680.25;742.71;0.66;1102.12;578.94
9316111;4231650;5393350;-99;8.36;48.62;230.7;232.4;0.76;7267;1937;11;1924-01-01;1985-10-31;DE;99.73%;-999;FORBACH;MURG;751.79;125.95;445.34;1153.67;76.89;2.80;20.31;1955;1984;1265.64;1684.74;680.46;0.61;1155.38;530.6
9316113;4257950;5466950;-99;8.68;49.29;115.4;113.7;1.45;6531;2200;19;1976-05-01;1992-10-31;DE;100.00%;-999;WIESLOCH-ALTE-HOHE-STR;LEIMBACH;199.90;44.42;112.18;472.90;21.72;12.25;66.03;1977;1991;238.39;849.32;782.86;-0.31;306.45;549.18
9316129;4142950;5626850;145.21;6.95;50.67;108;101.5;6;4932;1050;8;1972-11-01;1994-04-30;DE;100.00%;-999;MORENHOVEN;SWIST;225.26;58.36;144.18;401.30;20.90;11.67;67.43;1973;1993;150.76;687.25;750.78;0.49;183.53;497.9
9316131;4131450;5637850;116.38;6.77;50.76;191;189.6;0.72;4822;935;2;1950-11-01;1994-03-31;DE;99.99%;-999;FRIESHEIM;ROTBACH;257.69;94.02;116.01;524.60;12.52;5.13;82.35;1955;1993;105.65;684.67;706.9;-0.44;203.75;479.56
9316132;4136650;5638250;108.63;6.85;50.77;285;278.4;2.31;4818;987;2;1972-11-01;1994-04-30;DE;99.62%;-999;WEILERWIST;SWIST;207.87;73.78;108.75;463.24;30.40;8.98;60.62;1973;1993;96.15;671.14;743.77;0.25;167.12;497.86
9316135;4175350;5597050;-99;7.43;50.42;368.6;370.4;0.5;5230;1374;9;1953-06-01;2007-04-30;DE;99.94%;-999;NETTEGUT;NETTE;353.30;144.05;66.64;720.97;31.14;10.66;58.20;1955;2006;196.9;698.13;745.77;0.56;185.5;514.08
9316136;4114150;5568750;-99;6.6;50.13;471.8;474.9;0.65;5513;762;3;1969-01-01;1995-12-31;DE;100.00%;-999;DENSBORN;KYLL;513.44;67.42;309.72;689.92;45.85;3.35;50.79;1969;1995;450.04;965.34;668;0.72;479.32;488.35
9316138;4171050;5591650;117.03;7.38;50.37;242;242.3;0.13;5284;1331;9;1972-11-01;1995-12-31;DE;100.00%;-999;WERNERSECK;NETTE;419.02;122.17;122.77;720.97;39.51;6.16;54.33;1973;1995;242.39;744.44;729.17;0.61;234.56;510.16
9316139;4147850;5559550;124.66;7.08;50.07;176;177.1;0.64;5605;1099;9;1955-10-01;2007-04-30;DE;100.00%;-999;PELTZERHAUS;UESSBACH;411.77;69.15;129.28;631.87;44.85;3.57;51.58;1956;2006;321.74;810.07;721.24;0.48;296.18;514.27
9316142;4127250;5547650;170.94;6.81;49.95;187;189.6;1.37;5724;893;3;1972-11-01;1995-12-31;DE;100.00%;-999;DREIS;SALM;386.31;90.49;189.72;631.60;58.75;2.96;38.28;1973;1995;331.58;856.37;734.42;0.73;338.1;515.23
9316146;4102050;5541650;206.68;6.46;49.88;266;265.1;0.33;5784;641;3;1956-11-01;2007-09-30;DE;99.97%;-999;ALSDORF-OBERECKEN;NIMS;412.73;90.89;205.40;628.58;27.62;3.72;68.67;1957;2006;335.98;900.44;719.93;0.68;392.61;508.46
9316150;4130750;5487250;212.37;6.91;49.41;207.2;206.7;0.22;6328;928;4;1958-11-01;1998-03-31;DE;100.00%;-999;LEBACH;THEEL;325.19;48.25;218.35;562.85;17.99;13.39;68.61;1959;1997;439.8;951.87;744.8;0.63;428.6;525.24
9316152;4121050;5483750;188.25;6.78;49.37;715.8;720.3;0.62;6363;831;4;1959-11-01;1998-03-31;DE;100.00%;-999;NALBACH;PRIMS;382.21;108.99;188.15;756.86;39.19;8.81;52.00;1960;1997;458.42;1023.28;736.06;0.82;487.01;535.39
9316154;4132550;5529450;216.35;6.9;49.79;126;126;0.04;5906;946;3;1972-11-01;1995-12-31;DE;100.00%;-999;DHRONTALSPERRE;KLEINE-DHRON;481.00;92.70;225.59;814.60;52.17;1.63;46.20;1973;1995;434.69;982.89;718.31;0.8;468.24;511.6
9316155;4136250;5533550;155.95;6.94;49.83;170;170.3;0.18;5865;983;3;1955-12-01;2007-09-30;DE;99.95%;-999;PAPIERMUHLE;DHRON;482.55;101.58;149.40;808.24;57.23;2.92;39.85;1956;2006;345.67;868.22;728.43;0.72;344.65;523.37
9316158;4162618.53;5565414.59;137.55;7.28;50.13;115;112.8;1.89;5546;1247;9;1973-11-01;1978-12-31;DE;96.77%;-999;KLOSTER-ENGELPORT;FLAUMBACH;377.06;72.20;158.01;524.71;47.62;1.78;50.59;1974;1978;1242.98;699.66;715.59;-0.1;192.84;484.72
9316160;4207350;5531650;105.9;7.93;49.85;167;166.7;0.17;5884;1694;9;1959-11-01;1995-12-31;DE;100.00%;-999;BOSENHEIM;APPELBACH;258.37;104.06;107.06;680.98;20.22;4.22;75.57;1960;1995;110.75;592.16;764.45;0.33;109.84;478.14
9316162;4199850;5524350;125.22;7.83;49.78;318;319.1;0.36;5957;1619;9;1955-11-01;2007-09-30;DE;99.19%;-999;ALTENBAMBERG;ALSENZ;304.58;58.85;129.73;565.76;31.28;4.42;64.30;1956;2006;170.28;670.55;760.2;0.64;163.57;507.21
9316163;4197950;5505450;205.38;7.82;49.61;171;172.2;0.7;6146;1600;10;1972-11-01;1995-12-31;DE;100.00%;-999;IMSWEILER;ALSENZ;316.63;46.89;204.99;565.76;37.95;6.46;55.59;1973;1995;186.3;727.3;750.03;0.64;207;514.73
9316166;4173348.37;5505616.03;182.66;7.48;49.6;588;600.9;2.2;6144;1354;10;1964-11-01;1995-12-31;DE;99.92%;-999;ESCHENAU;GLAN;319.68;76.76;184.16;607.19;34.43;9.37;56.20;1965;1995;320.32;862.74;769.35;0.69;324.79;534.88
9316170;4191750;5524750;133.73;7.72;49.78;2832;2839.6;0.27;5953;1538;9;1969-11-01;1995-12-31;DE;99.97%;-999;BOOS;NAHE;374.06;103.90;132.09;815.61;40.11;6.28;53.61;1970;1995;284.37;805.16;752.76;0.71;284.75;520.14
9316172;4218550;5508650;164.46;8.1;49.65;113;114.6;1.4;6114;1806;10;1972-11-01;1995-12-31;DE;100.00%;-999;ALBISHEIM;PFRIMM;294.17;85.08;162.06;685.78;29.13;4.81;66.06;1973;1995;151.41;659.31;746.39;0.69;159.79;495.53
9316175;4218950;5475550;144.54;8.13;49.36;311;312.3;0.42;6445;1810;10;1945-11-01;2007-09-30;DE;99.98%;-999;NEUSTADT-A.D.W;SPEYERBACH;372.04;79.29;138.38;658.52;95.16;2.81;2.02;1955;2006;224.16;782.54;761.97;-0.39;240.2;542.69
9316176;4212250;5460050;154.13;8.05;49.21;196;196.6;0.31;6600;1743;10;1972-11-01;1995-12-31;DE;100.00%;-999;SIEBELDINGEN;QUEICH;344.26;100.56;154.99;634.26;82.65;4.17;13.18;1973;1995;292.69;890.86;774.99;0.35;329.45;556.18
9316177;4222750;5451850;120.87;8.2;49.14;101;102.7;1.71;6682;1848;10;1959-11-01;2007-04-30;DE;99.95%;-999;HERXHEIM;KLINBACH;221.70;79.33;120.14;548.42;34.72;5.94;59.34;1960;2006;190.51;778.7;792.76;0.6;231.54;546.47
9316180;4378450;5800950;63.94;10.22;52.33;382;404.5;5.88;3191;3405;25;1964-11-01;1996-12-31;DE;100.00%;-999;PEINE;FUHSE;97.56;28.46;62.68;260.39;11.60;13.65;74.75;1965;1996;134.35;647.59;714.23;0.25;163.55;481.02
9316181;4400250;5767050;91.9;10.55;52.03;362;365.1;0.85;3530;3623;25;1950-11-01;2005-12-31;DE;100.00%;-999;SCHLADEN;OKER;395.57;211.37;92.93;1115.74;57.46;8.04;34.49;1955;2005;349.06;1006.35;640.04;-0.06;545.64;462.5
9316184;4368950;5729950;135.19;10.11;51.69;894;898.5;0.51;3901;3310;25;1954-11-01;1996-12-31;DE;100.00%;-999;BERKA;RHUME;314.55;162.51;133.59;925.47;40.46;5.73;53.81;1955;1996;405.94;880.29;679.58;0.83;387.53;494.02
9316185;4370750;5730350;133.47;10.13;51.7;211;204.2;3.21;3897;3328;25;1938-11-01;1996-12-31;DE;100.00%;-999;BERKA;SOSE;337.84;158.09;134.47;863.62;51.78;7.45;40.77;1955;1996;600.12;1018.97;656.25;0.75;528.43;492.76
9316186;4368050;5731450;128.41;10.09;51.71;1119;1117.5;0.14;3886;3301;25;1962-11-01;1996-12-31;DE;100.00%;-999;ELVESHAUSEN;RHUME;317.03;161.74;129.31;925.47;42.42;6.02;51.56;1963;1996;435.16;897.22;679.09;0.84;403.1;494.16
9316188;4355650;5714750;142.02;9.92;51.55;634;657.5;3.71;4053;3177;26;1958-11-01;1996-12-31;DE;100.00%;-999;GOTTINGEN;LEINE;295.64;80.30;144.24;514.98;25.47;7.92;66.62;1959;1996;258.76;717.08;723.67;0.7;227.2;493.3
9316189;4358650;5749150;100.46;9.94;51.86;2920;2911.7;0.28;3709;3207;25;1940-11-01;1996-12-31;DE;100.00%;-999;GREENE;LEINE;276.82;126.39;101.03;925.47;35.65;6.12;58.23;1955;1996;348.93;819.42;698.24;0.87;325.34;496.41
9316190;4371250;5757750;129.08;10.13;51.94;135;127.1;5.88;3623;3333;25;1961-11-01;1996-12-31;DE;100.00%;-999;GR.RHUDEN;NETTE;269.99;110.80;129.68;620.86;44.08;7.45;48.47;1962;1996;352.78;902.77;678.15;0.69;408;496.68
9316191;4379550;5725750;184.1;10.26;51.65;127;125.5;1.21;3943;3416;25;1950-11-01;2005-12-31;DE;100.00%;-999;HATTORF;SIEBER;484.33;180.61;184.87;925.47;80.12;3.52;16.35;1955;2005;614.68;1217.32;642.07;0.65;718.44;500.35
9316194;4387750;5765550;145.73;10.37;52.02;212;229.6;8.29;3545;3498;25;1950-11-01;2005-12-31;DE;100.00%;-999;HOHENRODE;INNERSTE;370.07;156.39;147.05;756.57;55.18;10.51;34.31;1955;2005;356.84;1027.26;654.4;0.24;546.04;483.03
9316195;4342650;5777350;82.89;9.7;52.11;137;136;0.75;3427;3047;25;1961-11-01;2005-12-31;DE;97.73%;-999;MEHLE;SAALE;197.52;78.08;82.46;475.76;34.31;6.50;59.19;1962;2005;311.72;837.28;711.28;0.7;327.33;511.18
9316197;4346250;5744250;130.27;9.77;51.81;148;147.8;0.14;3758;3083;25;1961-11-01;2005-12-31;DE;100.00%;-999;OLDENDORF;IILME;328.41;98.05;131.22;527.12;66.49;1.68;31.82;1962;2005;450.01;951.56;693.82;0.83;449.89;503.05
9316199;4355999.71;5699147.36;184.17;9.93;51.41;319;318.9;0.03;4209;3180;26;1963-11-01;1996-12-31;DE;100.00%;-999;RECKERSHAUSEN;LEINE;340.27;71.02;182.52;514.98;28.11;5.74;66.16;1964;1996;267.55;726.95;716.75;0.72;230.76;498.59
9316200;4376950;5716450;155.57;10.22;51.57;185;184.6;0.22;4036;3390;26;1961-11-01;2005-12-31;DE;100.00%;-999;ROLLSHAUSEN;HAHLE;255.70;69.16;155.35;525.79;20.83;7.23;71.93;1962;2005;205.64;698.04;707.57;0.65;210.49;489.08
9316204;4358689.64;5695732.69;-99;9.97;51.38;275;274.3;0.24;4243;3207;26;1959-11-01;1996-12-31;DE;100.00%;-999;Arenshausen;Leine;351.18;66.93;198.21;514.98;28.27;6.04;65.70;1960;1996;309.06;728.91;712.42;0.65;233.66;496.98
9316206;4241950;5663150;-99;8.29;51.05;181.5;166.4;8.33;4569;2040;17;1959-11-01;2007-10-31;DE;99.85%;-999;LUETTERZ;LUEDER;567.41;55.30;421.10;754.47;73.62;2.83;23.55;1960;2006;435.45;1255.15;693.18;0.46;720.43;531.11
9316208;4358950;5615250;336.32;10.01;50.66;182;183.6;0.9;5048;3210;27;1955-11-01;2007-10-31;DE;99.86%;-999;GUENTHERS;ULSTER;591.55;121.05;336.03;940.52;34.22;2.85;62.93;1956;2006;484.9;948.84;652.06;0.63;475.64;475.11
9316210;4332950;5609550;235.69;9.64;50.6;561;562.9;0.34;5105;2950;18;1953-11-01;1995-12-31;DE;100.00%;-999;KAEMMERZELL;FULDA;426.55;130.82;236.81;950.32;35.96;8.34;55.70;1955;1995;376.64;871.33;692.89;0.71;378.36;494.53
9316211;4339950;5654550;184.59;9.72;51.01;2523;2527.1;0.16;4655;3020;26;1953-11-01;2007-10-31;DE;99.86%;-999;ROTENBURG;FULDA;375.74;102.21;183.27;950.32;41.01;5.10;53.89;1955;2006;82.56;797.02;722.43;-5.42;288.26;510.69
9316212;4340250;5632850;212.35;9.74;50.81;421.8;421.9;0.02;4872;3023;26;1958-11-01;1984-10-31;DE;100.00%;-999;HERMANNSPIEGEL;HAUNE;379.09;86.39;211.41;830.92;33.65;4.11;62.24;1959;1983;251.14;739.91;698.79;0.62;249.95;494.07
9316213;4283650;5673850;247.81;8.9;51.16;1202;1206.6;0.38;4462;2457;17;1976-11-01;1979-10-31;DE;100.00%;-999;SCHMITTLOTHEIM;EDER;476.91;110.51;247.31;838.85;55.91;3.80;40.28;1977;1978;466.83;924.26;631.65;0.59;391.27;477.91
9316214;4275050;5667550;283.78;8.79;51.1;139;141;1.45;4525;2371;17;1955-11-01;1994-01-31;DE;99.79%;-999;SCHREUFA;NUHNE;494.91;118.65;283.34;838.85;53.03;4.86;42.11;1956;1993;553.87;991.05;637.71;0.58;514.09;475.03
9316215;4308950;5639450;221.03;9.29;50.86;250;251.6;0.63;4806;2710;17;1959-11-01;2007-10-31;DE;99.85%;-999;ROELLSHAUSEN;SCHWALM;341.67;66.73;218.69;577.79;37.93;4.28;57.78;1960;2006;235.13;736.44;720.81;0.64;232.88;502.26
9316216;4312850;5662750;167.59;9.33;51.07;986.1;987.6;0.15;4573;2749;17;1957-11-01;2007-10-31;DE;99.85%;-999;UTTERSHAUSEN;SCHWALM;318.10;81.11;167.16;675.08;37.22;4.62;58.16;1958;2006;218.87;709.35;713.91;0.72;213.43;497.83
9316218;4373950;5666950;168;10.2;51.13;4302;4298.1;0.09;4531;3360;26;1976-11-01;1979-10-31;DE;100.00%;-999;HELDRA;WERRA;417.09;134.60;171.82;982.04;42.37;6.06;51.58;1977;1978;237.78;764.82;649.75;0.89;225.35;473.03
9316220;4286150;5711150;223.92;8.92;51.5;363;364.8;0.5;4089;2482;17;1974-11-01;1994-05-31;DE;98.71%;-999;WESTHEIM;DIEMEL;470.04;124.49;221.76;843.00;44.73;4.71;50.57;1975;1993;447.26;936.08;658.23;0.84;455.52;479.34
9316221;4314750;5733750;107.55;9.32;51.71;432;431.6;0.08;3863;2768;16;1978-11-01;1981-10-31;DE;100.00%;-999;OTTBERGEN;NETHE;236.11;54.00;104.52;436.21;33.10;4.04;62.86;1979;1980;394.36;866.64;663.48;0.73;374.94;500.49
9316222;4333850;5724150;118.8;9.6;51.63;282;282.1;0.03;3959;2959;16;1966-11-01;1996-12-31;DE;100.00%;-999;VERNAWAHISHAUSEN;SCHWULME;281.58;80.73;117.89;509.04;46.18;4.36;49.46;1967;1996;385.9;851.49;711.12;0.76;342.23;512.97
9316224;4272650;5699350;-99;8.73;51.39;103;106.5;3.4;4207;2347;17;1940-11-01;1985-10-31;DE;100.00%;-999;HELMINGHAUSEN;DIEMEL;555.21;104.52;338.26;841.72;47.99;1.79;50.22;1955;1984;647.85;1040.51;640.01;0.18;562.79;478.7
9316227;4403450;5595650;-99;10.63;50.49;271;270.7;0.1;5244;3655;27;1939-11-01;1992-12-31;DE;98.12%;-999;GRIMMELHAUSEN;WERRA;481.21;97.61;335.46;864.23;44.33;4.30;51.36;1955;1992;344.1;848.79;698.93;0.77;356.67;511.4
9316228;4387650;5605950;-99;10.41;50.58;1170;1169.5;0.05;5141;3497;27;1918-11-01;2006-10-31;DE;98.86%;-999;MEININGEN;WERRA;502.14;127.07;283.86;982.04;54.44;5.96;39.60;1955;2005;398.75;882.24;679.34;0.85;397.25;498.76
9316229;4409150;5596450;-99;10.72;50.5;256;258.1;0.84;5236;3712;27;1950-11-01;1989-10-31;DE;100.00%;-999;RAPPELDORF;SCHLEUSE;590.81;122.73;355.08;942.86;70.76;4.78;24.46;1955;1988;567.18;981.42;667.52;0.68;475.14;506.13
9316231;4391554.76;5601457.24;-99;10.47;50.54;321;322.3;0.4;5186;3536;27;1935-11-01;2006-10-31;DE;100.00%;-999;ELLINGSHAUSEN;HASEL;541.81;135.67;304.40;982.04;61.10;9.66;29.24;1955;2005;457.78;939.95;655.77;0.78;454.51;493.32
9316235;4364850;5633250;-99;10.08;50.82;214;213.3;0.3;4868;3269;26;1935-11-01;2006-10-31;DE;98.59%;-999;DORNDORF-2;FELDA;482.81;108.05;238.54;804.81;36.71;3.27;60.02;1955;2005;344.73;813.15;692.44;0.78;329.98;492.37
9316236;4357950;5633450;-99;9.98;50.82;399;415.5;4.13;4866;3200;26;1940-11-01;1998-12-31;DE;98.28%;-999;UNTERBREIZBACH-RAESA;ULSTER;476.47;146.80;231.65;940.52;31.42;2.57;66.01;1955;1998;395.62;850.27;678.85;0.64;367.41;483.22
9316238;4383950;5649550;-99;10.34;50.97;305.2;328.9;7.78;4705;3460;26;1939-11-01;2006-10-31;DE;98.51%;-999;EISENACH-PETERSBERG;HORSEL;408.64;116.15;222.04;916.32;44.34;9.31;46.35;1955;2005;288.83;812.84;663.48;0.66;344.31;475.13
9316239;4384150;5650750;-99;10.35;50.98;426.1;399.9;6.15;4693;3462;26;1939-11-01;1998-12-31;DE;94.93%;-999;EISENACH-NESSEMUHLE;NESSE;310.35;40.41;218.96;493.68;8.04;8.21;83.75;1955;1998;243.93;636.32;696.17;0.47;175.05;478.71
9316240;4305750;5758750;113.63;9.17;51.93;352;353.3;0.36;3613;2678;16;1973-11-01;1982-04-30;DE;100.00%;-999;SCHIEDER;EMMER;209.44;59.13;117.00;479.24;24.13;5.72;70.15;1974;1981;471.83;936.73;689.43;0.64;417.75;505.37
9316241;4280550;5765350;103.69;8.8;51.98;128;126.9;0.84;3547;2426;16;1951-03-01;1986-02-28;DE;99.76%;-999;EHRENTRUP;WERRE;204.53;63.08;103.29;417.68;29.29;22.86;47.85;1955;1985;620.14;943.32;698.99;0.5;444.87;502.06
9316242;4272250;5783550;59.66;8.67;52.14;874;885.6;1.32;3365;2343;16;1978-11-01;1981-10-31;DE;100.00%;-999;HERFORD;WERRE;152.55;59.04;59.70;417.68;14.22;19.33;66.45;1979;1980;444.51;903.5;668.85;0.48;407.47;499.84
9316243;4265950;5808350;47.6;8.56;52.36;100;91.8;8.22;3117;2280;16;1970-11-01;1993-12-31;DE;88.49%;-999;FIESTEL;GROSSE-AUE;91.90;55.33;48.08;312.88;18.75;10.53;70.72;1971;1993;392.27;712.85;711.05;-0.06;236.78;483.31
9316246;4257150;5841250;33.19;8.41;52.65;764;761.7;0.3;2788;2192;15;1964-11-01;1996-12-31;DE;100.00%;-999;HOOPEN;HUNTE;55.48;29.31;34.40;259.61;11.48;4.63;83.89;1965;1996;262.37;742.8;708.53;0.86;250.31;492.21
9316249;4300850;5783850;66.36;9.09;52.15;102;98.6;3.29;3362;2629;16;1960-11-01;1996-12-31;DE;100.00%;-999;UCHTDORF;EXTER;218.78;62.02;76.06;381.57;19.02;4.77;76.21;1961;1996;445.34;889.16;706.49;0.53;385.33;504.62
9316252;4218350;5767850;48.77;7.9;51.98;1499;1610.1;7.41;3522;1804;7;1978-11-01;1981-10-31;DE;100.00%;-999;EINEN;EMS;95.77;40.64;48.61;382.57;13.74;10.99;75.27;1979;1980;310.84;808.58;688.26;0.72;301.65;514.88
9316253;4188750;5804850;31.68;7.44;52.29;3696;3719.1;0.62;3152;1508;7;1977-11-01;1980-10-31;DE;100.00%;-999;RHEINE;EMS;76.49;34.66;31.97;382.57;10.70;9.92;79.38;1978;1979;315.52;791.32;675.24;0.53;265.52;498.76
9316260;4225750;5832750;31.6;7.95;52.56;945;1010.3;6.91;2873;1878;6;1961-11-01;2005-12-31;DE;100.00%;-999;BERSENBRUCK;HASE;85.89;38.25;32.14;325.33;18.87;10.32;70.81;1962;2005;301.56;815.77;710.33;0.79;318.8;499.06
9316261;4186050;5850650;12.11;7.35;52.7;2968;3070.7;3.46;2694;1481;6;1956-11-01;1997-12-31;DE;100.00%;-999;BOKELOH;HASE;51.15;35.12;13.83;325.33;13.62;5.88;80.50;1957;1997;296.74;775.76;702.77;0.83;285.18;492.13
9316264;4229050;5802950;55.82;8;52.31;323;297.9;7.76;3171;1911;7;1950-11-01;2005-12-31;DE;100.00%;-999;EVERSBURG;HASE;107.96;33.01;60.67;291.47;18.67;12.46;68.86;1955;2005;379.33;823.81;707.46;0.66;334.35;492.07
9316265;4202550;5847950;18.2;7.6;52.68;2218;2301.4;3.76;2721;1646;6;1959-04-01;1997-12-31;DE;100.00%;-999;HERZLAKE;HASE;58.29;37.35;19.66;325.33;13.42;7.07;79.51;1960;1997;297.5;781.37;701.58;0.83;285.84;492.46
9316266;4185950;5818950;24.7;7.38;52.41;371;407.9;9.96;3011;1480;7;1956-11-01;2005-12-31;DE;100.00%;-999;ESSELTE;SPELLER-AA-H;62.10;32.88;25.24;200.49;10.45;10.11;79.44;1957;2005;262.33;789.06;712.94;0.67;297.27;492.97
9316268;4188650;5820750;25.81;7.42;52.43;476;467.8;1.72;2993;1507;6;1960-11-01;1997-12-31;DE;100.00%;-999;PLANTLUNNE;GROSSE-AA;47.33;16.78;27.50;139.43;8.37;2.15;89.48;1961;1997;371.96;774.47;705.18;0.59;274.06;500.72
9316270;4230421.96;5849219.19;23.15;8.01;52.71;515;548.1;6.43;2708;1925;6;1962-11-01;1997-12-31;DE;100.00%;-999;UPTIOH;LAGER-HASE;39.72;16.06;23.64;138.88;8.38;6.34;85.28;1963;1997;261.74;733.66;702.17;0.68;244.12;490.47
9316271;4223933.53;5806080.81;54.05;7.95;52.32;229;229.8;0.35;3140;1860;7;1957-11-01;2005-12-31;DE;100.00%;-999;WERSEN;DUTE;106.48;39.64;55.02;325.33;21.02;11.81;67.16;1958;2005;345.9;847.64;708.14;0.71;351.82;498.74
9316273;4178550;5855250;9.97;7.24;52.73;8469;8379.4;1.06;2648;1406;6;1941-01-01;1992-12-31;DE;100.00%;-999;VERSEN-WEHRDURCHSTICH;EMS;60.70;36.19;10.66;382.57;12.71;7.87;79.42;1955;1992;301.58;770.72;704.82;0.79;275.48;496.53
9316277;4138250;5756550;32.6;6.75;51.83;246;255.4;3.83;3635;1003;1;1976-11-01;1979-10-31;DE;100.00%;-999;RHEDEBRUGGE;BOCHOLTER-AA;57.98;11.76;32.29;132.99;11.26;7.26;81.48;1977;1978;245.88;742.78;687.02;0.44;183.35;495.74
9316283;4182150;5785150;61.51;7.36;52.11;115.8;115.4;0.35;3349;1442;7;1970-11-01;1994-01-31;DE;99.63%;-999;TEMMINGSMUEHLE;STEINFURTER-AA;87.34;23.36;62.11;172.67;5.53;4.09;90.38;1971;1993;325.13;786.11;714.29;0.5;289.25;492.84
9316284;4157550;5836050;15.44;6.97;52.56;708;771.2;8.92;2840;1196;6;1940-11-01;1997-12-31;DE;100.00%;-999;NEUENHAUS-WEHR;VECHTE;54.59;28.17;14.24;172.67;8.80;6.51;84.69;1955;1997;310.17;788.9;708.18;0.71;299.68;490.69
9316288;4274250;5739650;105.05;8.73;51.75;101.8;106.6;4.75;3804;2363;16;1974-04-01;1994-04-30;DE;99.58%;-999;NEUHAUS-1;LIPPE;257.22;88.08;103.06;438.63;43.24;8.58;48.18;1975;1993;520.46;1023.27;699.22;0.85;509.17;513.91
9316289;4267327.74;5740313.98;92.33;8.63;51.75;1018;1052.3;3.37;3797;2294;16;1976-11-01;1979-10-31;DE;100.00%;-999;BENTFELD;LIPPE;289.07;96.81;92.04;616.76;35.66;7.79;56.55;1977;1978;314.88;859.81;652.03;0.73;311.65;483.02
9316290;4229550;5732650;67.86;8.09;51.67;2005;2034.2;1.45;3874;1916;7;1976-11-01;1979-10-31;DE;100.00%;-999;KESSELER-3;LIPPE;211.26;115.94;67.21;616.76;22.35;7.97;69.68;1977;1978;322.28;824.57;662.96;0.74;275.76;484.3
9316291;4167850;5744050;34.78;7.19;51.73;4249;4299.7;1.19;3760;1299;7;1976-11-01;1979-10-31;DE;100.00%;-999;HALTERN;LIPPE;142.08;106.14;37.04;616.76;16.08;10.86;73.06;1977;1978;226.54;790.68;673.63;0.67;237.92;487.32
9316293;4259550;5717950;220.79;8.53;51.55;143;145;1.38;4021;2216;17;1973-11-01;1994-04-30;DE;100.00%;-999;WEINE;ALME;381.99;65.02;220.96;616.76;41.13;2.94;55.93;1974;1993;409.03;941.43;671.72;0.7;449.11;485.91
9316297;4213950;5734050;61.08;7.87;51.67;416;418.1;0.51;3860;1760;7;1976-11-01;1979-10-31;DE;100.00%;-999;WESTTUNNEN;AHSE;112.82;50.34;61.36;296.39;2.71;8.52;88.77;1977;1978;272.46;752.17;681.45;0.42;214.81;473.12
